eu
     19599
    348.914278658      86.818002638      53.028875503
    306.971124497      86.818002638      11.085721342
    345.599508889      86.878186273      56.194747897
    303.805252103      86.878186273      14.400491111
     66.375393469      78.998407101     336.375393469
     64.543959516      80.632450211     334.543959516
     62.626841473      82.131960613     332.626841473
     60.628047827      83.485988950     330.628047827
     58.553084835      84.684054130     328.553084835
     56.409009812      85.716380389     326.409009812
     54.204421543      86.574143424     324.204421543
     51.949377026      87.249713917     321.949377026
     49.655228910      87.736884788     319.655228910
     47.334385096      88.031067751     317.334385096
     45.000000000      88.129445445     315.000000000
     42.665614904      88.031067751     312.665614904
     40.344771090      87.736884788     310.344771090
     38.050622974      87.249713917     308.050622974
     35.795578457      86.574143424     305.795578457
     33.590990188      85.716380389     303.590990188
     31.446915165      84.684054130     301.446915165
     29.371952173      83.485988950     299.371952173
     27.373158527      82.131960613     297.373158527
     25.456040484      80.632450211     295.456040484
     23.624606531      78.998407101     293.624606531
     62.947279571      78.847997202     340.118579396
     61.201398853      80.501507268     338.197821436
     59.355538956      82.021707573     336.198825426
     57.414219208      83.396759305     334.124937290
     55.383474881      84.615292947     331.981194914
     53.270932744      85.666672419     329.774388330
     51.085816514      86.541271241     327.513052633
     48.838869437      87.230747378     325.207380490
     46.542186954      87.728301009     322.869046921
     44.208960461      88.028898355     320.510947121
     41.853142482      88.129445445     318.146857518
     39.489052879      88.028898355     315.791039539
     37.130953079      87.728301009     313.457813046
     34.792619510      87.230747378     311.161130563
     32.486947367      86.541271241     308.914183486
     30.225611670      85.666672419     306.729067256
     28.018805086      84.615292947     304.616525119
     25.875062710      83.396759305     302.585780792
     23.801174574      82.021707573     300.644461044
     21.802178564      80.501507268     298.798601147
     19.881420604      78.847997202     297.052720429
     59.481627103      78.728841035     343.831453732
     57.833295815      80.393695546     341.819713122
     56.069619485      81.928100996     339.737461812
     54.195573864      83.319116243     337.587374007
     52.217691411      84.554271804     335.374016768
     50.144160793      85.621866373     333.103923337
     47.984848663      86.511279575     330.785593362
     45.751228250      87.213285481     328.429404055
     43.456205726      87.720348413     326.047422811
     41.113844542      88.026881037     323.653121164
     38.738998940      88.129445445     321.261001060
     36.346878836      88.026881037     318.886155458
     33.952577189      87.720348413     316.543794274
     31.570595945      87.213285481     314.248771750
     29.214406638      86.511279575     312.015151337
     26.896076663      85.621866373     309.855839207
     24.625983232      84.554271804     307.782308589
     22.412625993      83.319116243     305.804426136
     20.262538188      81.928100996     303.930380515
     18.180286878      80.393695546     302.166704185
     16.168546268      78.728841035     300.518372897
     55.964300430      78.646046850     347.519341848
     54.427497458      80.312528217     345.415106514
     52.758823322      81.853431187     343.248196148
     50.963586978      83.254455974     341.020643708
     49.048733810      84.501771023     338.736576276
     47.022970530      85.582350057     336.402311643
     44.896804428      86.484331307     334.026373813
     42.682477756      87.197380793     331.619407899
     40.393785288      87.713037532     329.193982125
     38.045773919      88.025016459     326.764275587
     35.654336375      88.129445445     324.345663625
     33.235724413      88.025016459     321.954226081
     30.806017875      87.713037532     319.606214712
     28.380592101      87.197380793     317.317522244
     25.973626187      86.484331307     315.103195572
     23.597688357      85.582350057     312.977029470
     21.263423724      84.501771023     310.951266190
     18.979356292      83.254455974     309.036413022
     16.751803852      81.853431187     307.241176678
     14.584893486      80.312528217     305.572502542
     12.480658152      78.646046850     304.035699570
     52.377196237      78.606830676     351.186889678
     50.968537158      80.263007963     348.989126527
     49.410247251      81.800982935     346.736346539
     47.707738508      83.204793684     344.430031650
     45.868200787      84.458923099     342.073950670
     43.900754196      85.548688949     339.674294537
     41.816507546      86.460664859     337.239719626
     39.628498329      87.183110495     334.781274755
     37.351497948      87.706383866     332.312195730
     35.001678884      88.023305601     329.847564155
     32.596156620      88.129445445     327.403843380
     30.152435845      88.023305601     324.998321116
     27.687804270      87.706383866     322.648502052
     25.218725245      87.183110495     320.371501671
     22.760280374      86.460664859     318.183492454
     20.325705463      85.548688949     316.099245804
     17.926049330      84.458923099     314.131799213
     15.569968350      83.204793684     312.292261492
     13.263653461      81.800982935     310.589752749
     11.010873473      80.263007963     309.031462842
      8.813110322      78.606830676     307.622803763
     48.696330026      78.621617397     354.837449929
     47.435956445      80.252434414     352.546215141
     46.006938530      81.775592224     350.206971752
     44.414393009      83.173119805     347.820830160
     42.665448232      84.427420254     345.391360303
     40.769429185      85.521733011     342.924787992
     38.737939517      86.440640350     340.430084972
     36.584808338      87.170591610     337.918921308
     34.325879045      87.700410979     335.405458015
     31.978633185      88.021749953     332.905973432
     29.561662844      88.129445445     330.438337156
     27.094026568      88.021749953     328.021366815
     24.594541985      87.700410979     325.674120955
     22.081078692      87.170591610     323.415191662
     19.569915028      86.440640350     321.262060483
     17.075212008      85.521733011     319.230570815
     14.608639697      84.427420254     317.334551768
     12.179169840      83.173119805     315.585606991
      9.793028248      81.775592224     313.993061470
      7.453784859      80.252434414     312.564043555
      5.162550071      78.621617397     311.303669974
     47.021908067      77.930347061     357.896330723
     43.801641002      80.291748403     356.089300780
     42.525630993      81.784590813     353.664440774
     41.064976787      83.164014498     351.198193788
     39.426210238      84.409877506     348.694208232
     37.618470937      85.502805746     346.159020415
     35.653624152      86.424822072     343.602219195
     33.546221135      87.160008413     341.036444237
     31.313268916      87.695156111     338.477185825
     28.973796453      88.020351874     335.942373709
     26.548230820      88.129445445     333.451769180
     24.057626291      88.020351874     331.026203547
     21.522814175      87.695156111     328.686731084
     18.963555763      87.160008413     326.453778865
     16.397780805      86.424822072     324.346375848
     13.840979585      85.502805746     322.381529063
     11.305791768      84.409877506     320.573789762
      8.801806212      83.164014498     318.935023213
      6.335559226      81.784590813     317.474369007
      3.910699220      80.291748403     316.198358998
      2.103669277      77.930347061     312.978091933
     42.147377477      79.673600538     359.145616644
     38.932952588      81.839465362     357.111301555
     37.632874572      83.184750983     354.566604664
     36.130222992      84.410496910     351.987952406
     34.433234997      85.494055569     349.382643870
     32.553560501      86.414133760     346.761377489
     30.506259131      87.151664563     344.138326185
     28.309556820      87.690680920     341.530958559
     25.984337709      88.019115283     338.959581411
     23.553384027      88.129445445     336.446615973
     21.040418589      88.019115283     334.015662291
     18.469041441      87.690680920     331.690443180
     15.861673815      87.151664563     329.493740869
     13.238622511      86.414133760     327.446439499
     10.617356130      85.494055569     325.566765003
      8.012047594      84.410496910     323.869777008
      5.433395336      83.184750983     322.367125428
      2.888698445      81.839465362     321.067047412
      0.854383356      79.673600538     317.852622523
     40.325941111      79.093614590       2.223643065
     37.296509042      81.293519999       0.165451145
     34.077887265      83.247365776     357.928319710
     32.746901643      84.436346584     355.277474817
     31.191862615      85.499147155     352.601687649
     29.423241242      86.410169498     349.913565179
     27.456069589      87.146088901     347.229740753
     25.309720451      87.687093499     344.570737877
     23.007315909      88.018047076     341.960448233
     20.574771885      88.129445445     339.425228115
     18.039551767      88.018047076     336.992684091
     15.429262123      87.687093499     334.690279549
     12.770259247      87.146088901     332.543930411
     10.086434821      86.410169498     330.576758758
      7.398312351      85.499147155     328.808137385
      4.722525183      84.436346584     327.253098357
      2.071680290      83.247365776     325.922112735
    359.834548855      81.293519999     322.703490958
    357.776356935      79.093614590     319.674058889
     38.339960030      78.563032416       5.313709257
     35.477770963      80.788294734       3.235159142
     32.455369683      82.772991497       0.980695862
     29.226985527      84.499969708     358.564939052
     27.859169699      85.524716026     355.821893111
     26.239680779      86.415864465     353.065701569
     24.382239202      87.144268187     350.317006851
     22.306908749      87.684597487     347.601243667
     20.039461533      88.017160323     344.948010101
     17.610150519      88.129445445     342.389849481
     15.051989899      88.017160323     339.960538467
     12.398756333      87.684597487     337.693091251
      9.682993149      87.144268187     335.617760798
      6.934298431      86.415864465     333.760319221
      4.178106889      85.524716026     332.140830301
      1.435060948      84.499969708     330.773014473
    359.019304138      82.772991497     327.544630317
    356.764840858      80.788294734     324.522229037
    354.686290743      78.563032416     321.660039970
     36.194286435      78.092650249       8.404685409
     33.480595869      80.335959178       6.307405375
     30.630130587      82.342010566       4.041354415
     27.612527043      84.096795341       1.615746166
     24.373578852      85.583678044     359.045772763
     22.962702780      86.437079835     356.225126580
     21.261925885      87.148213317     353.408191354
     19.290397783      87.683614056     350.628644462
     17.076711524      88.016482296     347.925776151
     14.657365586      88.129445445     345.342634414
     12.074223849      88.016482296     342.923288476
      9.371355538      87.683614056     340.709602217
      6.591808646      87.148213317     338.738074115
      3.774873420      86.437079835     337.037297220
      0.954227237      85.583678044     335.626421148
    358.384253834      84.096795341     332.387472957
    355.958645585      82.342010566     329.369869413
    353.692594625      80.335959178     326.519404131
    351.595314591      78.092650249     323.805713565
     31.311640068      79.947944662       9.367486188
     28.607747555      81.967781858       7.092488357
     25.767193181      83.739987624       4.665478361
     22.758389787      85.251569009       2.094790442
     19.513592962      86.486789613     359.395707246
     18.050568266      87.162527617     356.513347937
     16.240361623      87.685131393     353.661873579
     14.113043409      88.016077957     350.898377500
     11.714336764      88.129445445     348.285663236
      9.101622500      88.016077957     345.886956591
      6.338126421      87.685131393     343.759638377
      3.486652063      87.162527617     341.949431734
      0.604292754      86.486789613     340.486407038
    357.905209558      85.251569009     337.241610213
    355.334521639      83.739987624     334.232806819
    352.907511643      81.967781858     331.392252445
    350.632513812      79.947944662     328.688359932
     28.980351862      79.634464991      12.399161170
     26.397522164      81.662475639      10.114310075
     23.699290122      83.444436774       7.689009673
     20.872192055      84.969394840       5.129268702
     17.883724711      86.225849520       2.441815960
     14.645278245      87.199559613     359.640060091
     13.111757115      87.691925424     356.714863045
     11.136885945      88.016135072     353.873274076
      8.779043569      88.129445445     351.220956431
      6.126725924      88.016135072     348.863114055
      3.285136955      87.691925424     346.888242885
      0.359939909      87.199559613     345.354721755
    357.558184040      86.225849520     342.116275289
    354.870731298      84.969394840     339.127807945
    352.310990327      83.444436774     336.300709878
    349.885689925      81.662475639     333.602477836
    347.600838830      79.634464991     331.019648138
     26.498824402      79.404050144      15.384921240
     24.012387964      81.436416897      13.085416385
     21.422449460      83.223089903      10.658860507
     18.728268322      84.754004533       8.111952460
     15.922614549      86.019531043       5.450898764
     12.975615537      87.010213564       2.679774359
      9.768865203      87.714281004     359.804644623
      8.116094422      88.017397268     356.866118939
      5.849512221      88.129445445     354.150487779
      3.133881061      88.017397268     351.883905578
      0.195355377      87.714281004     350.231134797
    357.320225641      87.010213564     347.024384463
    354.549101236      86.019531043     344.077385451
    351.888047540      84.754004533     341.271731678
    349.341139493      83.223089903     338.577550540
    346.914583615      81.436416897     335.987612036
    344.615078760      79.404050144     333.501175598
     23.881503893      79.263129883      18.306378692
     21.468597607      81.297481733      15.983330149
     18.955350361      83.086009602      13.546024333
     16.348260387      84.618906888      11.002894096
     13.654275808      85.887053375       8.363392865
     10.877194832      86.882314903       5.636390488
      8.002606660      87.597658799       2.825143959
      4.886147270      88.025370865     359.915743058
      2.923803305      88.129445445     357.076196695
      0.084256942      88.025370865     355.113852730
    357.174856041      87.597658799     351.997393340
    354.363609512      86.882314903     349.122805168
    351.636607135      85.887053375     346.345724192
    348.997105904      84.618906888     343.651739613
    346.453975667      83.086009602     341.044649639
    344.016669851      81.297481733     338.531402393
    341.693621308      79.263129883     336.118496107
     21.144764646      79.215703922      21.144764646
     18.785197951      81.250608963      18.785197951
     16.321057697      83.039585675      16.321057697
     13.761385870      84.572862181      13.761385870
     11.117518453      85.841368319      11.117518453
      8.403030359      86.837077531       8.403030359
      5.633537377      87.553336238       5.633537377
      2.826351066      87.985156218       2.826351066
      0.000000000      88.129445445       0.000000000
    357.173648934      87.985156218     357.173648934
    354.366462623      87.553336238     354.366462623
    351.596969641      86.837077531     351.596969641
    348.882481547      85.841368319     348.882481547
    346.238614130      84.572862181     346.238614130
    343.678942303      83.039585675     343.678942303
    341.214802049      81.250608963     341.214802049
    338.855235354      79.215703922     338.855235354
     18.306378692      79.263129883      23.881503893
     15.983330149      81.297481733      21.468597607
     13.546024333      83.086009602      18.955350361
     11.002894096      84.618906888      16.348260387
      8.363392865      85.887053375      13.654275808
      5.636390488      86.882314903      10.877194832
      2.825143959      87.597658799       8.002606660
    359.915743058      88.025370865       4.886147270
    357.076196695      88.129445445       2.923803305
    355.113852730      88.025370865       0.084256942
    351.997393340      87.597658799     357.174856041
    349.122805168      86.882314903     354.363609512
    346.345724192      85.887053375     351.636607135
    343.651739613      84.618906888     348.997105904
    341.044649639      83.086009602     346.453975667
    338.531402393      81.297481733     344.016669851
    336.118496107      79.263129883     341.693621308
     15.384921240      79.404050144      26.498824402
     13.085416385      81.436416897      24.012387964
     10.658860507      83.223089903      21.422449460
      8.111952460      84.754004533      18.728268322
      5.450898764      86.019531043      15.922614549
      2.679774359      87.010213564      12.975615537
    359.804644623      87.714281004       9.768865203
    356.866118939      88.017397268       8.116094422
    354.150487779      88.129445445       5.849512221
    351.883905578      88.017397268       3.133881061
    350.231134797      87.714281004       0.195355377
    347.024384463      87.010213564     357.320225641
    344.077385451      86.019531043     354.549101236
    341.271731678      84.754004533     351.888047540
    338.577550540      83.223089903     349.341139493
    335.987612036      81.436416897     346.914583615
    333.501175598      79.404050144     344.615078760
     12.399161170      79.634464991      28.980351862
     10.114310075      81.662475639      26.397522164
      7.689009673      83.444436774      23.699290122
      5.129268702      84.969394840      20.872192055
      2.441815960      86.225849520      17.883724711
    359.640060091      87.199559613      14.645278245
    356.714863045      87.691925424      13.111757115
    353.873274076      88.016135072      11.136885945
    351.220956431      88.129445445       8.779043569
